lat,long,area,price,age,total_floors,floor_number,rooms,document_type,cooling_type,monthly_levy,has_master_bedroom,parking_type,neighbor_noise_level,distance_to_hospital_km,has_smart_home,water_pressure,exterior_style,fiber_internet,manager_present,window_type
35.66829122,51.33184514,153,31383,33,13,,5,,nan,5508,1,Underground,Average,0.6,0,Normal,Roman,0,1,Double-glazed
35.82599528,51.37111638,184,78320,17,8,2,5,Foundation,Split,7176,1,Courtyard,Low,1.9,0,Normal,Classic,0,1,Double-glazed
35.67222923,51.41631345,148,14073,36,2,2,4,Private,nan,2812,1,Courtyard,Average,10,0,Excellent,Modern,0,1,Double-glazed
35.79001971,51.39606847,80,28827,17,14,4,2,Endowment,Chiller,2720,0,Doesn't have,Low,9.9,0,Normal,Modern,1,1,Triple-glazed
35.82720864,51.47076535,124,14633,12,14,5,3,Private,Water Cooler,2852,1,Doesn't have,Low,7.2,0,Excellent,Mixed,0,1,Double-glazed
35.7339743,51.44601207,241,86617,11,5,1,6,Private,Split,4097,0,Underground,Average,4.2,0,Normal,Mixed,1,1,Double-glazed
35.56177736,51.3228931,209,21293,23,18,13,5,,Chiller,3135,1,Underground,High,4.6,0,Normal,Roman,0,1,Double-glazed
35.74037855,51.35745102,117,18196,39,8,2,3,Private,nan,4329,0,Underground,Average,12,0,Excellent,Roman,0,1,Double-glazed
35.82009428,51.43782821,185,23649,45,5,1,5,Private,nan,4255,1,Courtyard,Low,3,0,Normal,Roman,1,0,Triple-glazed
35.69800316,51.39532936,89,20749,28,16,,1,Foundation,nan,2759,0,Underground,High,3.7,0,Excellent,Modern,1,1,Single-glazed
35.70856709,51.38175517,147,29912,34,6,6,4,Private,nan,4851,1,Roofed,Average,9.9,0,Normal,Roman,0,1,Double-glazed
35.69380573,51.4144904,177,47347,23,4,4,4,Private,Chiller,3540,1,Underground,Average,5.6,0,Normal,Mixed,0,0,Double-glazed
35.81288241,51.34766807,82,29694,1,13,11,2,Cooperative,Chiller,2460,0,Roofed,Low,11.2,0,Poor,Classic,0,1,Double-glazed
35.77096895,51.46575776,121,37890,21,18,3,5,Private,Water Cooler,3025,1,Roofed,Average,11.9,0,Normal,Classic,0,1,Double-glazed
35.71603297,51.39247399,153,39751,26,7,1,4,Private,nan,4437,1,Underground,Average,5.4,0,Normal,Classic,1,1,Triple-glazed
35.69446176,51.31310359,250,56570,37,13,12,6,Private,nan,5500,1,Roofed,High,8,0,Normal,Modern,0,1,Double-glazed
35.73826809,51.43246014,189,51225,39,4,2,5,Power of Attorney,nan,6993,0,Underground,Low,10.3,0,Normal,Classic,0,0,Triple-glazed
35.76276698,51.36299287,154,63258,8,18,,4,Foundation,Chiller,5236,1,Underground,Low,7.7,0,Excellent,Roman,1,1,Double-glazed
35.69791108,51.43908163,141,68287,26,15,2,4,,nan,4794,1,Underground,Average,5.3,0,Poor,Classic,0,1,Double-glazed
35.68592137,51.37445926,172,36116,35,9,,4,Private,nan,4644,1,Underground,Low,2,0,Normal,Roman,1,1,Double-glazed
35.71618818,51.38982897,81,18531,38,9,8,2,Private,nan,2349,0,Roofed,High,2.3,0,Normal,Roman,1,1,Single-glazed
35.68534758,51.38882949,69,5632,27,14,,2,Endowment,nan,,0,Underground,Low,6.7,0,Normal,Roman,1,1,Double-glazed
35.80922804,51.54134911,167,20916,21,15,13,4,Private,Water Cooler,5344,1,Underground,Low,3,0,Normal,Modern,1,1,Double-glazed
35.72751328,51.37187006,75,10671,25,9,8,2,Cooperative,Chiller,2775,0,Doesn't have,High,8.5,0,Excellent,Classic,0,1,Double-glazed
35.76895536,51.39983437,123,19321,22,9,4,3,Private,Water Cooler,2829,1,Underground,Low,10.2,0,Normal,Roman,1,1,Double-glazed
35.79296582,51.41910563,192,65939,15,19,10,5,Private,Chiller,3456,1,Roofed,Average,2.1,0,Normal,Roman,0,1,Triple-glazed
35.77861153,51.40513382,142,57390,14,15,15,4,Private,Chiller,2272,1,Doesn't have,Low,6.2,0,Poor,Modern,1,1,Double-glazed
35.75550751,51.53127196,130,15486,37,5,2,3,Endowment,nan,1950,0,Roofed,Low,9.3,0,Normal,Modern,0,0,Triple-glazed
35.81673593,51.42595703,55,5516,30,11,,1,,nan,,0,Underground,Average,1.6,0,Normal,Mixed,1,1,Double-glazed
35.57149497,51.45553351,112,10072,34,2,1,4,Foundation,nan,1680,0,Roofed,Average,1,0,Normal,Roman,1,0,Double-glazed
35.61966872,51.41080229,79,6626,1,12,9,1,Endowment,Split,1185,0,Underground,Average,4.2,1,Normal,Roman,0,1,Double-glazed
35.62391644,51.37947215,87,7439,22,6,3,2,Private,Chiller,2610,0,Roofed,High,8.7,0,Normal,Classic,0,1,Double-glazed
35.87180845,51.46745881,84,9170,32,16,8,2,Foundation,nan,2856,0,Underground,Low,4.6,0,Poor,Modern,0,1,Triple-glazed
35.72791643,51.45855516,61,16656,29,8,2,2,Private,nan,,0,Roofed,High,7.4,0,Excellent,Mixed,1,1,Triple-glazed
35.81686346,51.50427402,116,13507,37,12,10,3,Cooperative,nan,2088,0,Underground,High,4.5,0,Excellent,Mixed,0,1,Double-glazed
35.75086795,51.40734366,117,,26,3,1,3,Cooperative,nan,2691,0,Roofed,Low,9.9,0,Normal,Roman,0,0,Double-glazed
35.6757714,51.37476617,67,11651,29,2,1,2,Private,nan,,0,Underground,Low,10.3,0,Poor,Mixed,1,0,Triple-glazed
35.77509202,51.49787912,162,20167,22,18,4,4,Private,Split,3564,0,Underground,Average,11.5,0,Normal,Modern,0,1,Double-glazed
35.72311339,51.48127378,174,87888,0,12,2,4,,Split,3480,1,Roofed,High,11.6,0,Normal,Classic,1,1,Double-glazed
35.64188077,51.41204429,139,13052,50,17,15,3,Private,nan,4726,0,Underground,High,10.2,0,Normal,Mixed,1,1,Double-glazed
35.66450031,51.33100385,109,20892,15,8,6,3,Private,Water Cooler,2289,0,Underground,Average,6,0,Normal,Modern,1,1,Triple-glazed
35.76146329,51.31549137,78,,0,18,9,2,Foundation,Chiller,1716,0,Underground,Low,7.1,1,Normal,Classic,1,1,Double-glazed
35.66654981,51.51745342,128,60803,10,6,,3,Promissory Contract,Split,2816,1,Courtyard,Low,8.4,0,Normal,Mixed,1,1,Double-glazed
35.74762585,51.38654339,227,40307,5,19,1,4,,Water Cooler,5448,1,Doesn't have,Average,8.1,0,Normal,Mixed,1,1,Double-glazed
35.67613505,51.54660224,124,58530,23,18,16,1,Cooperative,Split,2852,0,Courtyard,Low,7.2,0,Excellent,Roman,1,1,Double-glazed
35.74431586,51.4331505,146,47468,24,8,2,4,Private,Water Cooler,4964,1,Courtyard,High,6.7,0,Normal,Roman,1,1,Double-glazed
35.71331528,51.49656125,111,51246,7,2,2,3,Private,Chiller,4329,0,Roofed,High,7.8,0,Normal,Modern,1,1,Double-glazed
35.74163113,51.4480987,229,81467,14,13,11,6,Foundation,Chiller,7786,0,Roofed,Average,0.8,0,Poor,Roman,1,1,Single-glazed
35.81703549,51.51245586,270,37226,15,9,6,7,Private,Split,5940,1,Courtyard,High,4.8,0,Normal,Roman,1,1,Double-glazed
35.67502524,51.31517199,73,12914,28,4,3,2,Endowment,nan,1752,0,Roofed,Low,5.3,0,Normal,Classic,0,1,Double-glazed
35.804783,51.39675747,115,44558,0,13,5,3,Power of Attorney,Split,2760,0,Roofed,High,0.8,0,Normal,Classic,1,1,Double-glazed
35.81780204,51.42449574,74,7876,48,6,5,2,Foundation,nan,1776,0,Underground,Low,7.5,0,Normal,Mixed,0,1,Double-glazed
35.79304029,51.32569761,211,92306,0,14,10,5,Private,Water Cooler,7174,1,Roofed,High,0.8,1,Poor,Classic,0,1,Double-glazed
35.69363922,51.43031687,122,30294,44,8,6,3,,nan,2318,1,Roofed,Low,7.8,0,Excellent,Mixed,1,1,Double-glazed
35.65820763,51.36694396,163,15801,21,3,2,4,Foundation,Chiller,5868,1,Courtyard,High,5.6,0,Normal,Modern,0,1,Single-glazed
35.66309322,51.47296331,128,60803,23,17,9,4,Private,Split,4096,1,Underground,Low,11.5,0,Normal,Classic,0,1,Double-glazed
35.79951644,51.51549163,93,10361,31,8,1,2,,nan,3534,0,Underground,High,8.7,0,Normal,Modern,1,1,Double-glazed
35.726762,51.38607258,163,27088,13,3,1,5,Private,Chiller,3423,1,Doesn't have,High,3.6,0,Excellent,Modern,1,1,Double-glazed
35.69365882,51.32061634,152,31137,12,6,5,4,Promissory Contract,Split,2888,1,Courtyard,Average,6.1,0,Normal,Roman,1,1,Double-glazed
35.6978749,51.43067375,54,11392,10,16,13,1,Private,Water Cooler,,0,Doesn't have,High,10.9,0,Excellent,Classic,1,1,Triple-glazed
35.7049293,51.38235889,67,11651,23,4,1,2,Private,Chiller,,0,Underground,High,2.7,0,Normal,Mixed,1,1,Single-glazed
35.66406128,51.30903253,120,23447,34,11,1,3,Private,nan,4560,0,Underground,High,7,0,Normal,Mixed,1,1,Double-glazed
35.69798779,51.38384369,106,20204,9,15,13,3,Private,Chiller,2226,0,Doesn't have,High,6.9,0,Poor,Classic,1,1,Double-glazed
35.663986,51.38459913,340,38181,34,3,1,8,Private,nan,6120,1,Underground,Low,8.6,0,Excellent,Modern,1,0,Triple-glazed
35.73885662,51.41812318,91,21310,26,2,,2,Cooperative,nan,3003,0,Roofed,High,6.1,0,Normal,Classic,1,1,Double-glazed
35.69859059,51.44535108,76,,1,7,3,2,Private,Water Cooler,1292,0,Doesn't have,Low,9.9,0,Normal,Mixed,1,1,Double-glazed
35.66245235,51.3561079,437,110570,21,8,8,11,Private,Chiller,14421,1,Roofed,High,3.9,0,Normal,Roman,0,1,Single-glazed
35.69938761,51.29573673,145,29424,41,2,2,4,Private,nan,3770,1,Underground,High,9.1,0,Normal,Roman,1,0,Single-glazed
35.65319548,51.38536182,121,11051,22,7,3,3,Private,Split,4235,1,Underground,High,10.5,0,Normal,Roman,1,1,Double-glazed
35.65994391,51.46556242,68,28463,8,18,5,5,Cooperative,Chiller,,0,Roofed,Low,10,0,Normal,Modern,1,1,Double-glazed
35.74561561,51.45570692,72,20323,21,18,8,2,Private,Split,1152,0,Doesn't have,Low,9.9,0,Poor,Roman,1,1,Double-glazed
35.65665603,51.42612596,180,17799,39,14,13,5,Private,nan,3420,1,Underground,High,10.4,0,Normal,Roman,1,1,Double-glazed
35.71481173,51.40202404,76,17167,20,3,1,2,Private,Split,2280,0,Roofed,Average,1.4,0,Normal,Mixed,1,1,Single-glazed
35.70440865,51.48554641,98,44131,11,19,14,2,,Water Cooler,2156,0,Roofed,Low,8.3,0,Poor,Modern,1,1,Double-glazed
35.63050293,51.47601926,240,129278,6,4,3,6,,Water Cooler,5760,1,Courtyard,Average,9.4,0,Normal,Roman,1,1,Double-glazed
35.72282442,51.47665784,113,52356,27,18,10,3,Private,nan,3390,0,Roofed,High,9.1,0,Excellent,Classic,1,1,Single-glazed
35.76679618,51.33273519,107,40865,4,7,2,3,Private,Chiller,2889,0,Roofed,Average,8.2,1,Poor,Modern,1,1,Single-glazed
35.63367597,51.3903401,78,6525,39,18,3,2,Private,nan,2340,0,Underground,Low,3,0,Normal,Classic,1,1,Double-glazed
35.71567216,51.38177059,262,,11,9,4,7,Cooperative,Water Cooler,9432,1,Underground,High,6.3,0,Excellent,Modern,1,1,Single-glazed
35.70768196,51.45232797,99,44672,13,13,12,2,Private,Split,2376,0,Underground,High,2,0,Excellent,Modern,1,1,Double-glazed
35.79506821,51.37199243,237,106118,14,3,3,6,Endowment,Water Cooler,4977,1,Underground,High,7.9,0,Excellent,Roman,0,0,Single-glazed
35.7101129,51.42162367,92,21591,13,7,4,2,Cooperative,Water Cooler,2760,0,Underground,Average,5.3,0,Normal,Roman,0,1,Double-glazed
35.72483861,51.41012661,106,25591,34,5,,3,Private,nan,2120,0,Courtyard,Average,7.6,0,Normal,Mixed,1,0,Double-glazed
35.72301007,51.2989943,116,22512,29,13,11,5,Private,nan,2900,0,Underground,High,8.1,0,Poor,Roman,1,1,Single-glazed
35.74547304,51.53361844,85,9301,32,18,8,2,Cooperative,nan,1615,0,Underground,Low,0.8,0,Normal,Mixed,0,1,Double-glazed
35.83925201,51.37948437,136,54493,17,16,10,3,Private,Water Cooler,2448,1,Roofed,Low,8.8,0,Excellent,Classic,1,1,Double-glazed
35.67730232,51.44236874,234,125410,4,4,3,6,Private,Split,8424,1,Roofed,High,9,1,Normal,Mixed,1,0,Double-glazed
35.66122546,51.42380118,142,13391,40,15,13,4,Cooperative,nan,2272,1,Roofed,High,11.1,0,Normal,Classic,1,1,Double-glazed
35.58857712,51.41149316,85,7234,34,17,3,2,Private,nan,2040,0,Doesn't have,High,7.8,0,Normal,Mixed,1,1,Double-glazed
35.79647513,51.44497752,116,13507,31,5,1,5,Private,nan,2204,0,Roofed,Average,3.8,0,Poor,Modern,1,0,Single-glazed
35.7890984,51.37360246,112,43167,8,9,9,3,Endowment,Chiller,3136,0,Roofed,Average,4.9,0,Normal,Classic,0,1,Double-glazed
35.72946963,51.47930764,64,17644,10,10,7,2,Cooperative,Water Cooler,,0,Roofed,High,5.3,0,Poor,Modern,1,1,Double-glazed
35.76404864,51.4999874,51,5038,26,6,2,1,Endowment,nan,,0,Underground,Average,8.3,0,Normal,Classic,1,1,Double-glazed
35.76711754,51.3924363,135,21605,24,16,6,3,Promissory Contract,Water Cooler,4185,1,Roofed,Average,7.6,0,Normal,Modern,1,1,Single-glazed
35.74985014,51.46422104,117,36392,20,6,4,3,Private,Chiller,2691,0,Courtyard,Average,4.7,0,Excellent,Mixed,1,1,Double-glazed
35.7059467,51.36207168,80,14413,34,6,1,2,Private,nan,2240,0,Roofed,Average,3.8,0,Normal,Classic,1,1,Double-glazed
35.81425595,51.36199738,150,61292,5,18,,4,Private,Chiller,3000,1,Roofed,Average,11.1,0,Normal,Roman,1,1,Double-glazed
35.74290331,51.39126371,52,6876,10,18,16,1,Private,Chiller,,0,Doesn't have,Low,8.1,0,Excellent,Mixed,0,1,Single-glazed
35.74034969,51.3651661,103,15616,35,16,15,3,Private,nan,1751,0,Courtyard,Low,4.8,0,Normal,Roman,1,1,Double-glazed
35.81853505,51.38733368,112,43167,4,6,,3,Private,Chiller,2240,0,Underground,High,5.5,0,Normal,Classic,1,1,Single-glazed
35.65014783,51.39081805,74,6126,44,6,1,2,Private,nan,1554,0,Underground,Low,8.3,0,Normal,Modern,1,1,Double-glazed
35.75852787,51.39004822,162,26889,18,9,5,4,,Chiller,4212,1,Roofed,Low,9.7,0,Excellent,Classic,1,1,Single-glazed
35.836866,51.5097073,165,20615,25,14,9,4,Promissory Contract,Split,3960,1,Roofed,High,11.7,0,Normal,Mixed,0,1,Triple-glazed
35.76194087,51.37159326,83,30129,16,16,10,2,Private,Split,1909,0,Roofed,High,2.3,0,Normal,Roman,0,1,Single-glazed
35.75734809,51.34711118,178,75265,24,6,,4,Private,Water Cooler,6942,1,Courtyard,High,0.9,0,Normal,Mixed,0,1,Double-glazed
35.63193362,51.37718595,92,7955,6,16,11,1,Private,Water Cooler,3312,0,Underground,Average,8.5,0,Normal,Mixed,1,1,Double-glazed
35.69497749,51.38317306,81,14630,31,9,2,4,Power of Attorney,nan,1701,0,Underground,Low,10,0,Normal,Classic,1,1,Single-glazed
35.67815022,51.32883789,175,36873,0,10,4,4,Endowment,Water Cooler,2975,1,Courtyard,Low,4,0,Poor,Mixed,0,1,Double-glazed
35.85606394,51.42710168,185,23649,21,18,12,5,Private,Split,3885,1,Underground,High,5.2,0,Excellent,Mixed,1,1,Single-glazed
35.66113544,51.33832755,91,16823,35,9,2,2,Endowment,nan,1638,0,Underground,Average,8.8,0,Normal,Modern,0,1,Double-glazed
35.60521033,51.50029776,151,74139,0,5,3,4,Promissory Contract,Water Cooler,4530,1,Doesn't have,Average,2.3,1,Excellent,Roman,0,0,Single-glazed
35.70324915,51.46369549,130,61945,20,17,9,3,Private,Chiller,3380,1,Doesn't have,Average,4.4,0,Excellent,Roman,0,1,Double-glazed
35.80590754,51.41035877,279,129067,8,12,2,7,Private,Chiller,10323,0,Roofed,Average,3.3,0,Normal,Classic,1,1,Double-glazed
35.79478424,51.38057759,94,34982,15,13,2,2,Power of Attorney,Chiller,2914,0,Roofed,High,0.9,0,Normal,Mixed,0,1,Double-glazed
35.64187071,51.4108449,246,25893,40,19,8,6,Private,nan,6888,1,Roofed,Low,1.3,0,Excellent,Classic,0,1,Double-glazed
35.67155459,51.43719337,200,103874,16,12,1,5,Private,Chiller,7400,1,Underground,Average,3.7,0,Normal,Mixed,0,1,Double-glazed
35.78464115,51.47498183,194,25037,18,17,17,5,,Water Cooler,6790,1,Underground,Average,2,0,Normal,Mixed,0,1,Double-glazed
35.81462331,51.34444668,144,58361,8,13,9,4,Private,Split,2304,1,Doesn't have,Average,1.8,0,Normal,Mixed,0,1,Double-glazed
35.63352865,51.39804158,82,6929,19,12,2,4,Cooperative,Water Cooler,2788,0,Roofed,Average,6.9,0,Normal,Modern,0,1,Double-glazed
35.72140306,51.38819685,104,15798,39,17,16,3,Private,nan,2392,0,Underground,Low,11.3,0,Excellent,Mixed,1,1,Triple-glazed
35.67256617,51.52705572,86,37729,7,16,15,2,Private,Water Cooler,2666,0,Courtyard,Average,11.3,0,Normal,Classic,1,1,Double-glazed
35.83683771,51.35908489,55,18388,13,14,14,1,Private,Chiller,,0,Underground,High,5.2,0,Normal,Mixed,0,1,Single-glazed
35.71069569,51.34225362,141,28453,13,7,7,4,Private,Chiller,4653,0,Roofed,High,2.3,0,Normal,Roman,1,1,Triple-glazed
35.71859031,51.48984341,49,19209,11,9,7,1,Private,Split,,0,Underground,Low,1,0,Normal,Classic,0,1,Double-glazed
35.69880177,51.37485064,150,30646,32,16,,4,Private,nan,2400,1,Underground,High,5,0,Normal,Modern,1,1,Single-glazed
35.6470421,51.4141002,119,10832,40,16,8,3,Private,nan,2023,0,Roofed,High,9.4,0,Normal,Classic,1,1,Double-glazed
35.77705593,51.44548897,155,51001,26,3,,4,,nan,5270,1,Roofed,Average,0.6,0,Excellent,Mixed,1,1,Double-glazed
35.71554314,51.34986502,93,17268,31,16,16,2,Endowment,nan,2418,0,Courtyard,Low,9.9,0,Normal,Modern,0,1,Double-glazed
35.66340232,51.31663548,137,27487,14,19,7,3,,Water Cooler,2877,1,Roofed,Low,4.1,0,Normal,Classic,1,1,Double-glazed
35.71129471,51.39743247,100,23863,30,13,1,2,Private,nan,3400,0,Underground,Average,7.6,0,Normal,Modern,1,1,Double-glazed
35.66482723,51.43720167,138,66547,19,14,4,1,Promissory Contract,Water Cooler,2208,0,Roofed,Low,6.7,0,Excellent,Classic,0,1,Double-glazed
35.73961813,51.38576207,259,47218,9,15,3,6,Cooperative,Split,9583,1,Underground,Average,9.7,0,Normal,Mixed,1,1,Triple-glazed
35.75633196,51.4301713,119,37140,26,4,4,3,Endowment,nan,3927,0,Courtyard,High,6.9,0,Normal,Roman,1,1,Double-glazed
35.74367699,51.43702266,184,62656,10,4,2,4,Promissory Contract,Water Cooler,5888,1,Roofed,High,4.6,0,Poor,Roman,1,0,Single-glazed
35.67791613,51.39363819,94,8162,36,5,3,2,Private,nan,3102,0,Roofed,Average,3.3,0,Normal,Mixed,1,0,Double-glazed
35.77534554,51.41170568,140,56422,0,16,14,5,Private,Split,4760,0,Underground,High,5,0,Normal,Mixed,0,1,Triple-glazed
35.6749931,51.3583032,46,7419,16,7,5,1,,Chiller,,0,Roofed,Average,1,0,Normal,Classic,1,1,Double-glazed
35.73877995,51.39483793,77,11014,18,3,2,2,Private,Split,1617,0,Doesn't have,Average,8.9,0,Normal,Classic,1,1,Double-glazed
35.75292312,51.33008867,83,15065,44,17,15,2,Private,nan,2573,0,Courtyard,High,7.4,0,Normal,Mixed,1,1,Double-glazed
35.64512395,51.37772422,105,9322,35,7,5,3,Cooperative,nan,3780,0,Underground,Low,10.4,0,Normal,Classic,1,1,Double-glazed
35.78787445,51.46488625,162,20167,32,12,2,4,Private,nan,4698,1,Roofed,Average,5.3,0,Normal,Classic,0,1,Triple-glazed
35.80738962,51.52140997,193,24882,39,3,1,5,Private,nan,5597,0,Roofed,Low,5.1,0,Normal,Mixed,1,0,Double-glazed
35.83228571,51.37923935,127,50194,18,16,8,3,Private,Split,2159,0,Roofed,Low,11.7,0,Normal,Mixed,1,1,Double-glazed
35.67557339,51.4138667,178,17562,41,9,2,4,Endowment,nan,3916,1,Roofed,Average,8.9,0,Poor,Classic,1,1,Double-glazed
35.72146039,51.37523247,136,21797,22,9,1,3,Private,Chiller,3128,1,Underground,High,8.5,0,Normal,Modern,1,1,Double-glazed
35.68508667,51.35505518,131,26049,22,8,8,3,Private,Split,2620,1,Underground,Low,11.3,0,Normal,Classic,0,1,Double-glazed
35.71940611,51.38020975,80,11531,39,4,1,2,Promissory Contract,nan,1680,0,Underground,Average,3.1,0,Excellent,Mixed,1,0,Double-glazed
35.70408473,51.51115463,185,94597,6,15,7,5,Cooperative,Chiller,4440,1,Underground,High,6.2,0,Poor,Roman,1,1,Double-glazed
35.6687707,51.3885021,182,18037,36,11,4,5,Private,nan,2730,1,Courtyard,Average,11.2,0,Excellent,Mixed,1,1,Double-glazed
35.74998369,51.47082437,163,54176,26,18,6,1,Private,nan,5868,1,Courtyard,Low,2.1,0,Excellent,Classic,0,1,Double-glazed
35.75116122,51.47742714,90,26563,32,17,1,2,Private,nan,2520,0,Roofed,High,3.1,0,Normal,Roman,0,1,Single-glazed
35.67719661,51.45927062,155,76502,6,17,6,4,,Split,4650,1,Underground,Average,11.5,0,Poor,Mixed,0,1,Double-glazed
35.71641057,51.41606641,248,70968,10,13,5,6,Private,Chiller,4216,0,Roofed,High,9.8,0,Normal,Roman,1,1,Double-glazed
35.78903066,51.38622198,90,33203,15,10,3,2,Foundation,Chiller,2520,0,Roofed,Average,7.2,0,Normal,Classic,1,1,Double-glazed
35.80241235,51.36967439,110,42244,17,19,,3,,Chiller,1760,0,Courtyard,Average,10.8,0,Normal,Modern,1,1,Double-glazed
35.79004184,51.40142216,56,18790,10,14,,1,Cooperative,Split,,0,Roofed,Average,9.5,0,Excellent,Mixed,0,1,Double-glazed
35.73013366,51.37186934,99,14891,16,17,,2,Private,Chiller,2871,0,Roofed,Average,10.7,0,Excellent,Modern,1,1,Triple-glazed
35.72711703,51.38615739,134,21413,23,7,3,3,Private,Water Cooler,3216,1,Courtyard,High,1.6,0,Normal,Roman,1,1,Double-glazed
35.67328106,51.41830746,224,23140,31,15,12,6,Private,nan,7392,1,Doesn't have,Average,2.2,0,Normal,Modern,0,1,Double-glazed
35.7190125,51.39692014,91,21310,24,3,,5,Private,Chiller,2002,0,Roofed,Average,10.9,0,Excellent,Mixed,1,1,Double-glazed
35.75075398,51.3736287,208,36293,22,18,,5,Private,Chiller,3120,1,Courtyard,High,7.4,0,Normal,Modern,1,1,Double-glazed
35.69802414,51.46784526,127,60233,12,15,14,3,Private,Chiller,2159,0,Doesn't have,High,1.7,0,Normal,Roman,1,1,Single-glazed
35.72317519,51.38462883,205,35666,26,12,5,1,Private,nan,4510,1,Underground,Average,1.4,0,Normal,Modern,1,1,Single-glazed
35.71498044,51.50318289,141,68287,22,4,1,4,Private,Split,2538,1,Underground,High,11.9,0,Normal,Roman,1,0,Single-glazed
35.75312777,51.32327424,308,72664,36,11,9,8,Private,nan,6776,1,Underground,High,5.3,0,Normal,Roman,1,1,Single-glazed
35.87905762,51.50728208,218,28798,33,7,4,5,Private,nan,7194,1,Roofed,High,8.1,0,Poor,Modern,0,1,Double-glazed
35.7177652,51.40201897,146,37579,24,19,4,4,Endowment,Water Cooler,5548,0,Roofed,High,2,0,Normal,Mixed,1,1,Double-glazed
35.81889625,51.49362357,84,9170,30,2,,1,Private,nan,2772,0,Underground,Average,7.8,0,Excellent,Classic,0,1,Double-glazed
35.69322379,51.37189666,113,21815,8,2,2,3,Private,Water Cooler,4407,0,Roofed,High,8.9,0,Poor,Roman,0,0,Double-glazed
35.74462765,51.3935463,95,14172,11,6,2,2,,Water Cooler,2755,0,Roofed,High,3.7,0,Normal,Classic,0,1,Single-glazed
35.72194829,51.49655086,189,97057,4,16,7,5,Private,Chiller,3780,0,Underground,Low,7,0,Normal,Classic,0,1,Single-glazed
35.72904843,51.48261922,129,40916,15,8,6,3,Endowment,Water Cooler,4902,1,Roofed,Average,4.9,0,Normal,Classic,1,1,Double-glazed
35.63682209,51.42033075,83,,39,8,6,2,Private,nan,2822,0,Courtyard,High,7.3,0,Normal,Mixed,0,1,Double-glazed
35.82634382,51.3493061,178,75265,8,4,1,4,Private,Chiller,6052,1,Courtyard,Average,1.9,0,Poor,Roman,0,0,Double-glazed
35.60965781,51.37895009,119,10832,18,2,2,3,Private,Water Cooler,3808,0,Roofed,Average,5,0,Normal,Roman,0,0,Double-glazed
35.73325288,51.37951013,154,25303,18,8,5,4,Endowment,Split,2772,0,Courtyard,Low,5.5,0,Normal,Roman,0,1,Triple-glazed
35.76690916,51.4636524,101,30505,0,10,5,4,Private,Split,2222,0,Underground,Low,1.8,1,Normal,Modern,1,1,Double-glazed
35.83911576,51.35228362,49,16008,29,13,11,1,Private,nan,,0,Roofed,High,4.1,0,Normal,Modern,1,1,Double-glazed
35.64396649,51.38964582,111,9965,24,19,6,3,Private,Split,4107,0,Roofed,Low,3.1,0,Normal,Mixed,0,1,Double-glazed
35.67366541,51.42895657,97,43591,3,11,4,2,Private,Chiller,1746,0,Roofed,Low,1,0,Excellent,Classic,1,1,Double-glazed
35.78040224,51.43280601,178,60212,13,2,2,4,Private,Split,4984,0,Doesn't have,Low,4.3,0,Normal,Modern,1,1,Double-glazed
35.8138168,51.50202002,83,9039,43,18,16,2,Private,nan,1743,0,Roofed,Average,1.4,0,Normal,Modern,0,1,Double-glazed
35.75280209,51.36617355,188,32147,19,19,3,5,Private,Chiller,7332,1,Doesn't have,Average,11.4,0,Poor,Roman,1,1,Double-glazed
35.74324713,51.36384935,173,29094,43,17,,4,Cooperative,nan,3633,0,Courtyard,Average,8.3,0,Normal,Roman,1,1,Double-glazed
35.68790121,51.34599384,62,10615,11,19,,2,Private,Chiller,,0,Underground,High,1.7,0,Normal,Classic,1,1,Double-glazed
35.72084945,51.43252513,120,29699,16,4,1,3,Private,Split,2280,0,Doesn't have,Low,0.6,0,Poor,Modern,0,0,Single-glazed
35.70468801,51.41820324,204,56141,3,7,6,5,Private,Split,5304,1,Roofed,Average,9.4,1,Normal,Mixed,1,1,Double-glazed
35.74801656,51.28747237,120,23447,8,18,10,3,Cooperative,Chiller,3840,0,Courtyard,Low,9.2,0,Excellent,Classic,1,1,Double-glazed
35.6967844,51.50245484,134,64239,22,14,12,3,Private,Water Cooler,3082,0,Courtyard,Average,9.1,0,Excellent,Modern,0,1,Double-glazed
35.59377732,51.40776431,162,15685,40,4,3,4,Private,nan,3240,1,Roofed,Low,2.7,0,Normal,Mixed,1,0,Double-glazed
35.69163907,51.33710718,163,33860,32,19,18,4,Private,nan,3423,1,Roofed,Low,6.9,0,Normal,Roman,1,1,Double-glazed
35.69548845,51.40287539,125,31190,11,2,,3,Private,Chiller,4125,1,Roofed,High,9.8,0,Excellent,Modern,0,1,Double-glazed
35.5949109,51.46308626,109,9749,39,3,2,3,Private,nan,3924,0,Roofed,Low,3.4,0,Normal,Roman,1,0,Single-glazed
35.76157445,51.41098536,145,23539,10,18,5,4,,Chiller,3190,1,Underground,Average,3.9,0,Normal,Mixed,1,1,Double-glazed
35.83637667,51.43849461,197,25502,35,6,1,5,Private,nan,7092,1,Roofed,Low,11.8,0,Normal,Modern,0,1,Double-glazed
35.75698535,51.40820201,110,16898,23,18,4,3,Private,Split,3520,0,Roofed,Low,7.3,0,Normal,Modern,1,1,Triple-glazed
