No,timestamp,AQI,DEWP,TEMP,TEMP_F,PRES,sensor_voltage,cbwd,Iws,Is,Ir
16308,2023/Nov/11 11:00,90.0,-1,10.0,50.0,1016.0,10.431638078625555,CV,1.78,0,0
16309,2023/Nov/11 12:00,96.0,0,12.0,53.6,1014.0,19.85699949059321,S_E,1.79,0,0
16310,2023/Nov/11 13:00,96.0,0,13.0,55.4,1013.0,11.67319150532497,SE,3.58,0,0
16311,2023/Nov/11 14:00,114.0,0,13.0,55.4,1013.0,17.462918013885076,S-E,5.37,0,0
16312,2023/Nov/11 15:00,153.0,1,12.0,53.6,1013.0,19.40594434315192,calm,0.89,0,0
16313,2023/Nov/11 16:00,152.0,2,11.0,51.8,1013.0,18.805905126764053,SE,0.89,0,0
16314,2023/Nov/11 17:00,179.0,2,10.0,50.0,1014.0,27.04565298370453,SE,1.78,0,0
16315,2023/Nov/11 18:00,208.0,3,9.0,48.2,1014.0,31.548735175536606,calm,0.89,0,0
16316,2023/Nov/11 19:00,255.0,4,8.0,46.4,1014.0,40.77299798160477,Calm_wind,1.78,0,0
16317,2023/Nov/11 20:00,197.0,3,8.0,46.4,1014.0,30.34909368203141,CV,2.67,0,0
16318,2023/Nov/11 21:00,211.0,4,8.0,46.4,1014.0,31.350378562508418,CV,3.56,0,0
16319,2023/Nov/11 22:00,228.0,4,8.0,46.4,1014.0,32.30079951186999,CV,4.45,0,0
16320,2023/Nov/11 23:00,252.0,4,6.0,42.8,1014.0,40.79802413646709,Calm_wind,5.34,0,0
16321,2023/Nov/12 00:00,277.0,4,6.0,42.8,1014.0,43.40770249210045,N_W,1.79,0,0
16322,2023/Nov/12 01:00,208.0,4,5.0,41.0,1015.0,28.70734104450315,NW,3.58,0,0
16323,2023/Nov/12 02:00,73.0,3,7.0,44.6,1016.0,11.02592745642127,NW,5.37,0,0
16324,2023/Nov/12 03:00,43.0,0,11.0,51.8,1016.0,6.738104463052994,N_W,11.18,0,0
16325,2023/Nov/12 04:00,19.0,0,10.0,50.0,1016.0,2.1586926867886618,nw,16.99,0,0
16326,2023/Nov/12 05:00,16.0,-1,7.0,44.6,1017.0,3.943700971613589,N_W,20.12,0,0
16327,2023/Nov/12 06:00,21.0,-3,9.0,48.2,1018.0,4.813466276696354,NW,24.14,0,0
16328,2023/Nov/12 07:00,30.0,-2,5.0,41.0,1018.0,4.119028604389788,Calm_wind,0.89,0,0
16329,2023/Nov/12 08:00,38.0,-4,12.0,53.6,1020.0,5.138261508404684,N-W,4.02,0,0
16330,2023/Nov/12 09:00,43.0,-5,12.0,53.6,1020.0,9.447916925335065,N_W,7.15,0,0
16331,2023/Nov/12 10:00,39.0,-6,14.0,57.2,1020.0,7.715677784724474,NorthWest,15.2,0,0
16332,2023/Nov/12 11:00,43.0,-9,15.0,59.0,1019.0,6.594720779816769,nw,24.14,0,0
16333,2023/Nov/12 12:00,34.0,-8,16.0,60.8,1018.0,1.8415819218398928,N_W,33.97,0,0
16334,2023/Nov/12 13:00,42.0,-10,16.0,60.8,1018.0,6.988000212610071,nw,43.8,0,0
16335,2023/Nov/12 14:00,41.0,-11,16.0,60.8,1017.0,7.546166929835335,nw,53.63,0,0
16336,2023/Nov/12 15:00,46.0,-11,15.0,59.0,1017.0,1.3909567432032537,NW,60.78,0,0
16337,2023/Nov/12 16:00,41.0,-11,15.0,59.0,1017.0,6.65373889663605,NorthWest,69.72,0,0
16338,2023/Nov/12 17:00,45.0,-11,14.0,57.2,1017.0,5.916616026408529,N_W,73.74,0,0
16339,2023/Nov/12 18:00,50.0,-11,14.0,57.2,1018.0,7.058291439740897,NW,78.66,0,0
16340,2023/Nov/12 19:00,47.0,-11,14.0,57.2,1019.0,5.235238094473359,se,3.13,0,0
16341,2023/Nov/12 20:00,65.0,-10,11.0,51.8,1019.0,9.453621419192716,NorthWest,4.02,0,0
16342,2023/Nov/12 21:00,75.0,-9,6.0,42.8,1020.0,14.033983152362662,NW,7.15,0,0
16343,2023/Nov/12 22:00,23.0,-8,7.0,44.6,1021.0,2.5572030023689685,Calm_wind,0.89,0,0
16344,2023/Nov/12 23:00,17.0,-13,9.0,48.2,1021.0,4.481147117586367,NorthWest,5.81,0,0
16345,2023/Nov/13 00:00,21.0,-13,6.0,42.8,1022.0,1.5373375622407794,NW,10.73,0,0
16346,2023/Nov/13 01:00,15.0,-13,7.0,44.6,1023.0,3.7675123853120778,NW,17.88,0,0
16347,2023/Nov/13 02:00,7.0,-13,6.0,42.8,1023.0,1.0533117112439023,NW,22.8,0,0
16348,2023/Nov/13 03:00,6.0,-13,3.0,37.4,1024.0,1.6040496575785612,nw,26.82,0,0
16349,2023/Nov/13 04:00,6.0,-13,2.0,35.6,1024.0,0.9143065121949748,nw,30.84,0,0
16350,2023/Nov/13 05:00,7.0,-13,5.0,41.0,1025.0,2.333250464882417,N_W,35.76,0,0
16351,2023/Nov/13 06:00,8.0,-13,1.0,33.8,1025.0,3.935170235867516,NW,38.89,0,0
16352,2023/Nov/13 07:00,9.0,-13,4.0,39.2,1026.0,1.4896506269151393,nw,44.7,0,0
16353,2023/Nov/13 08:00,10.0,-13,6.0,42.8,1027.0,2.3341609960172893,N-W,51.85,0,0
16354,2023/Nov/13 09:00,9.0,-15,8.0,46.4,1027.0,2.737076707792472,NW,59.0,0,0
16355,2023/Nov/13 10:00,12.0,-15,9.0,48.2,1027.0,0.7388392887055812,NW,63.92,0,0
16356,2023/Nov/13 11:00,12.0,-14,9.0,48.2,1027.0,1.6913183179267004,NW,67.05,0,0
16357,2023/Nov/13 12:00,18.0,-14,9.0,48.2,1026.0,1.0437197247742065,NE,3.13,0,0
16358,2023/Nov/13 13:00,9.0,-14,10.0,50.0,1025.0,0.0331228053875474,S-E,4.02,0,0
16359,2023/Nov/13 14:00,18.0,-15,10.0,50.0,1024.0,3.2431644003071844,ne,3.13,0,0
16360,2023/Nov/13 15:00,19.0,-15,10.0,50.0,1024.0,4.868589911559619,se,1.79,0,0
16361,2023/Nov/13 16:00,17.0,-14,8.0,46.4,1025.0,0.6331012374903844,se,3.58,0,0
16362,2023/Nov/13 17:00,19.0,-11,7.0,44.6,1025.0,1.6998836076252597,SE,4.47,0,0
16363,2023/Nov/13 18:00,34.0,-9,4.0,39.2,1025.0,3.6374780533459097,SE,5.36,0,0
16364,2023/Nov/13 19:00,58.0,-4,2.0,35.6,1026.0,3.857240496245442,Calm_wind,0.89,0,0
16365,2023/Nov/13 20:00,74.0,-6,2.0,35.6,1026.0,11.383423580635018,cv,1.34,0,0
16366,2023/Nov/13 21:00,89.0,-6,0.0,32.0,1026.0,15.219435491656984,SE,0.89,0,0
16367,2023/Nov/13 22:00,88.0,-6,0.0,32.0,1026.0,15.233286414631763,S-E,1.78,0,0
16368,2023/Nov/13 23:00,78.0,-6,1.0,33.8,1026.0,9.958467247118522,se,3.57,0,0
16369,2023/Nov/14 00:00,93.0,-8,1.0,33.8,1026.0,11.446603902959714,S-E,5.36,0,0
16370,2023/Nov/14 01:00,126.0,-9,-1.0,30.2,1026.0,18.94321109518337,Calm_wind,0.89,0,0
16371,2023/Nov/14 02:00,145.0,-9,0.0,32.0,1025.0,23.408547373132933,se,0.89,0,0
16372,2023/Nov/14 03:00,141.0,-9,0.0,32.0,1025.0,21.459700896620767,cv,0.89,0,0
16373,2023/Nov/14 04:00,144.0,-8,1.0,33.8,1025.0,22.17860927174752,NorthEast,1.79,0,0
16374,2023/Nov/14 05:00,127.0,-9,0.0,32.0,1025.0,21.333661855472467,Calm_wind,0.89,0,0
16375,2023/Nov/14 06:00,124.0,-8,-1.0,30.2,1025.0,17.121726881538592,N_W,0.89,0,0
16376,2023/Nov/14 07:00,134.0,-6,-3.0,26.6,1026.0,19.66005982665394,Calm_wind,0.89,0,0
16377,2023/Nov/14 08:00,114.0,-6,2.0,35.6,1027.0,20.3692110235224,N_W,1.79,0,0
16378,2023/Nov/14 09:00,84.0,-6,4.0,39.2,1027.0,12.206377753804746,N-W,3.58,0,0
16379,2023/Nov/14 10:00,88.0,-8,7.0,44.6,1027.0,10.665326068066856,Calm_wind,0.89,0,0
16380,2023/Nov/14 11:00,118.0,-9,8.0,46.4,1026.0,16.36128780749941,S_E,1.79,0,0
16381,2023/Nov/14 12:00,113.0,-8,9.0,48.2,1025.0,15.073640297557514,SE,3.58,0,0
16382,2023/Nov/14 13:00,110.0,-8,11.0,51.8,1024.0,17.214325171402542,calm,1.79,0,0
16383,2023/Nov/14 14:00,129.0,-8,11.0,51.8,1024.0,17.55810599282244,S-E,1.79,0,0
16384,2023/Nov/14 15:00,124.0,-8,11.0,51.8,1024.0,19.142068505722488,Calm_wind,0.89,0,0
16385,2023/Nov/14 16:00,128.0,-5,8.0,46.4,1024.0,17.7278695629187,Calm_wind,1.78,0,0
16386,2023/Nov/14 17:00,150.0,-6,8.0,46.4,1024.0,18.253242923203544,calm,2.67,0,0
16387,2023/Nov/14 18:00,178.0,-4,5.0,41.0,1025.0,27.313239573963845,se,0.89,0,0
16388,2023/Nov/14 19:00,178.0,-3,3.0,37.4,1025.0,26.99692736309378,cv,0.89,0,0
16389,2023/Nov/14 20:00,204.0,-3,3.0,37.4,1026.0,31.63551563141768,calm,1.78,0,0
16390,2023/Nov/14 21:00,242.0,-3,2.0,35.6,1026.0,34.95402556166948,ne,0.89,0,0
16391,2023/Nov/14 22:00,235.0,-4,1.0,33.8,1027.0,33.69091104928125,NE,2.68,0,0
16392,2023/Nov/14 23:00,204.0,-4,0.0,32.0,1027.0,31.40293371696309,NE,4.47,0,0
16393,2023/Nov/15 00:00,314.0,-4,2.0,35.6,1027.0,50.13803914506197,Calm_wind,0.45,0,0
16394,2023/Nov/15 01:00,333.0,-4,-1.0,30.2,1028.0,49.97233601901265,nw,0.89,0,0
16395,2023/Nov/15 02:00,285.0,-3,-1.0,30.2,1028.0,43.59917019209429,NE,0.89,0,0
16396,2023/Nov/15 03:00,289.0,-3,-1.0,30.2,1028.0,42.706824631148585,nw,0.89,0,0
16397,2023/Nov/15 04:00,225.0,-3,-1.0,30.2,1027.0,30.662738956252632,cv,0.89,0,0
16398,2023/Nov/15 05:00,183.0,-3,-1.0,30.2,1027.0,29.38485883830812,calm,1.34,0,0
16399,2023/Nov/15 06:00,190.0,-3,-2.0,28.4,1028.0,30.31682847817232,calm,2.23,0,0
16400,2023/Nov/15 07:00,185.0,-5,-3.0,26.6,1028.0,29.17154805035039,NW,1.79,0,0
16401,2023/Nov/15 08:00,188.0,-3,0.0,32.0,1029.0,27.83610912331516,N_W,3.58,0,0
16402,2023/Nov/15 09:00,172.0,-2,4.0,39.2,1029.0,26.994112199477083,NW,6.71,0,0
16403,2023/Nov/15 10:00,185.0,-2,6.0,42.8,1029.0,29.53752359477566,NW,8.5,0,0
16404,2023/Nov/15 11:00,185.0,1,9.0,48.2,1028.0,30.990317369913413,N_W,10.29,0,0
16405,2023/Nov/15 12:00,194.0,1,10.0,50.0,1027.0,31.07705220929488,Calm_wind,0.89,0,0
16406,2023/Nov/15 13:00,195.0,2,10.0,50.0,1027.0,29.37764245006728,Calm_wind,1.78,0,0
16407,2023/Nov/15 14:00,173.0,3,10.0,50.0,1026.0,23.33349348915125,S-E,1.79,0,0
16408,2023/Nov/15 15:00,158.0,3,10.0,50.0,1025.0,24.01131659534348,CV,0.89,0,0
16409,2023/Nov/15 16:00,165.0,3,8.0,46.4,1025.0,25.26315479169861,Calm_wind,1.78,0,0
16410,2023/Nov/15 17:00,168.0,2,7.0,44.6,1025.0,26.61805955063661,cv,2.23,0,0
16411,2023/Nov/15 18:00,184.0,3,7.0,44.6,1025.0,30.30778371864685,CV,3.12,0,0
16412,2023/Nov/15 19:00,206.0,2,5.0,41.0,1025.0,30.70969897588644,NorthWest,0.89,0,0
16413,2023/Nov/15 20:00,205.0,3,5.0,41.0,1025.0,34.95197437962622,cv,0.89,0,0
16414,2023/Nov/15 21:00,185.0,3,5.0,41.0,1026.0,24.231425959918845,calm,1.78,0,0
16415,2023/Nov/15 22:00,225.0,3,4.0,39.2,1026.0,34.58868374492325,calm,2.67,0,0
16416,2023/Nov/15 23:00,206.0,4,5.0,41.0,1026.0,29.302959215631944,cv,3.56,0,0
16417,2023/Nov/16 00:00,206.0,4,5.0,41.0,1026.0,27.085556000622397,N-W,1.79,0,0
16418,2023/Nov/16 01:00,187.0,3,5.0,41.0,1026.0,27.64645124740168,NorthWest,2.68,0,0
16419,2023/Nov/16 02:00,195.0,2,5.0,41.0,1026.0,26.335654603158087,N-W,4.47,0,0
16420,2023/Nov/16 03:00,202.0,2,5.0,41.0,1026.0,29.97714420393436,nw,6.26,0,0
16421,2023/Nov/16 04:00,184.0,1,2.0,35.6,1026.0,27.66953849618891,NorthWest,8.05,0,0
16422,2023/Nov/16 05:00,186.0,2,3.0,37.4,1026.0,30.137082818671896,cv,0.89,0,0
16423,2023/Nov/16 06:00,177.0,1,2.0,35.6,1026.0,23.53482973047213,N_W,0.89,0,0
16424,2023/Nov/16 07:00,193.0,0,0.0,32.0,1027.0,30.766890331291545,NW,4.02,0,0
16425,2023/Nov/16 08:00,193.0,2,2.0,35.6,1027.0,29.146160900559583,N-W,5.81,0,0
16426,2023/Nov/16 09:00,149.0,4,7.0,44.6,1028.0,24.407698307219185,cv,0.89,0,0
16427,2023/Nov/16 10:00,154.0,4,9.0,48.2,1028.0,22.236497649937743,N_W,1.79,0,0
16428,2023/Nov/16 11:00,,5,10.0,50.0,1027.0,6.677554132365547,CV,0.89,0,0
16429,2023/Nov/16 12:00,,5,10.0,50.0,1027.0,7.825006737841338,CV,1.78,0,0
16430,2023/Nov/16 13:00,210.0,6,11.0,51.8,1026.0,28.916385092665767,S-E,1.79,0,0
16431,2023/Nov/16 14:00,224.0,6,11.0,51.8,1026.0,34.55562830584131,S_E,3.58,0,0
16432,2023/Nov/16 15:00,271.0,6,11.0,51.8,1026.0,43.603844044429394,cv,0.89,0,0
16433,2023/Nov/16 16:00,306.0,7,10.0,50.0,1026.0,44.77009694668956,S_E,0.89,0,0
16434,2023/Nov/16 17:00,342.0,6,9.0,48.2,1027.0,52.55827059651556,CV,0.89,0,0
16435,2023/Nov/16 18:00,358.0,7,10.0,50.0,1027.0,50.65311588372876,Calm_wind,1.78,0,0
16436,2023/Nov/16 19:00,380.0,7,10.0,50.0,1027.0,57.3606424983546,CV,2.67,0,0
16437,2023/Nov/16 20:00,336.0,6,9.0,48.2,1028.0,51.73712523267425,SouthEast,3.13,0,0
16438,2023/Nov/16 21:00,166.0,5,9.0,48.2,1028.0,22.00375044944626,S-E,4.92,0,0
16439,2023/Nov/16 22:00,132.0,3,9.0,48.2,1028.0,19.39223306204029,SouthEast,8.05,0,0
16440,2023/Nov/16 23:00,128.0,2,8.0,46.4,1027.0,20.63183428097113,SE,9.84,0,0
16441,2023/Nov/17 00:00,127.0,2,8.0,46.4,1027.0,13.182458705541046,S_E,11.63,0,0
16442,2023/Nov/17 01:00,100.0,3,7.0,44.6,1026.0,17.670906123403483,cv,0.89,0,1
16443,2023/Nov/17 02:00,93.0,3,7.0,44.6,1026.0,14.657358751782096,Calm_wind,1.78,0,2
16444,2023/Nov/17 03:00,103.0,4,5.0,41.0,1026.0,16.883455295434686,cv,2.67,0,3
16445,2023/Nov/17 04:00,113.0,5,5.0,41.0,1025.0,16.12456144161047,NorthWest,0.89,0,4
16446,2023/Nov/17 05:00,111.0,5,6.0,42.8,1024.0,13.204555036869287,NorthWest,4.02,0,5
16447,2023/Nov/17 06:00,111.0,5,6.0,42.8,1023.0,17.7181259126339,NorthWest,5.81,0,6
16448,2023/Nov/17 07:00,113.0,6,6.0,42.8,1023.0,16.784819349166977,N-W,8.94,0,7
16449,2023/Nov/17 08:00,126.0,6,6.0,42.8,1023.0,18.96423091086464,NorthWest,12.07,0,8
16450,2023/Nov/17 09:00,121.0,6,6.0,42.8,1022.0,20.325213970397904,NorthEast,1.79,0,9
16451,2023/Nov/17 10:00,127.0,6,7.0,44.6,1021.0,20.5741277477252,nw,3.13,0,10
16452,2023/Nov/17 11:00,119.0,7,7.0,44.6,1020.0,21.692474834179222,NorthWest,4.92,0,11
16453,2023/Nov/17 12:00,99.0,7,7.0,44.6,1020.0,15.157708457746995,nw,6.71,0,12
16454,2023/Nov/17 13:00,107.0,7,8.0,46.4,1019.0,14.667575124417766,ne,1.79,0,0
16455,2023/Nov/17 14:00,114.0,8,8.0,46.4,1018.0,16.723166306182545,NW,1.79,0,0
16456,2023/Nov/17 15:00,119.0,8,9.0,48.2,1018.0,18.68132674507721,N_W,3.58,0,0
16457,2023/Nov/17 16:00,153.0,8,9.0,48.2,1017.0,24.981713037985955,NorthWest,6.71,0,0
16458,2023/Nov/17 17:00,160.0,8,9.0,48.2,1017.0,21.065932097122563,nw,9.84,0,0
16459,2023/Nov/17 18:00,109.0,6,7.0,44.6,1017.0,16.367075230358335,nw,11.63,0,0
16460,2023/Nov/17 19:00,112.0,6,6.0,42.8,1017.0,20.019083314076735,N-W,13.42,0,0
16461,2023/Nov/17 20:00,166.0,6,6.0,42.8,1017.0,24.41958225799496,NorthWest,17.44,0,0
16462,2023/Nov/17 21:00,144.0,7,8.0,46.4,1017.0,23.462023709738208,NorthWest,21.46,0,0
16463,2023/Nov/17 22:00,136.0,7,7.0,44.6,1018.0,21.38623505443201,N_W,24.59,0,0
16464,2023/Nov/17 23:00,128.0,6,6.0,42.8,1017.0,21.11172121304996,Calm_wind,0.89,0,0
16465,2023/Nov/18 00:00,139.0,6,6.0,42.8,1016.0,19.23047891680013,NorthWest,1.79,0,0
16466,2023/Nov/18 01:00,141.0,5,5.0,41.0,1016.0,19.53919665986884,N-W,3.58,0,0
16467,2023/Nov/18 02:00,157.0,5,5.0,41.0,1016.0,23.590543784244577,NorthWest,6.71,0,0
16468,2023/Nov/18 03:00,142.0,6,6.0,42.8,1015.0,18.235556425519377,N_W,10.73,0,0
16469,2023/Nov/18 04:00,127.0,6,7.0,44.6,1015.0,18.51051878677669,N_W,13.86,0,0
16470,2023/Nov/18 05:00,95.0,7,7.0,44.6,1015.0,14.755753315031336,nw,17.88,0,0
16471,2023/Nov/18 06:00,85.0,7,8.0,46.4,1015.0,16.319271213899544,NorthWest,19.67,0,0
16472,2023/Nov/18 07:00,97.0,7,8.0,46.4,1016.0,15.35543637853964,N_W,22.8,0,0
16473,2023/Nov/18 08:00,89.0,6,9.0,48.2,1016.0,14.600456941746204,NorthWest,25.93,0,0
16474,2023/Nov/18 09:00,78.0,4,11.0,51.8,1015.0,14.02895169410001,N-E,4.02,0,0
16475,2023/Nov/18 10:00,54.0,4,13.0,55.4,1015.0,6.170684822209887,nw,4.92,0,0
16476,2023/Nov/18 11:00,56.0,3,14.0,57.2,1015.0,8.06983467525803,nw,9.84,0,0
16477,2023/Nov/18 12:00,60.0,1,16.0,60.8,1014.0,13.850825183607784,NE,3.13,0,0
16478,2023/Nov/18 13:00,59.0,1,15.0,59.0,1014.0,8.691755555230982,N-E,6.26,0,0
16479,2023/Nov/18 14:00,53.0,1,16.0,60.8,1013.0,10.182861497564414,Calm_wind,0.89,0,0
16480,2023/Nov/18 15:00,40.0,0,15.0,59.0,1013.0,7.927475754346214,SouthEast,1.79,0,0
16481,2023/Nov/18 16:00,43.0,6,13.0,55.4,1013.0,3.4937725712246217,S-E,6.71,0,0
16482,2023/Nov/18 17:00,70.0,6,11.0,51.8,1014.0,11.120958554011867,S-E,11.63,0,0
16483,2023/Nov/18 18:00,55.0,6,9.0,48.2,1015.0,8.543494944410451,SE,16.55,0,0
16484,2023/Nov/18 19:00,70.0,6,8.0,46.4,1017.0,11.15991757568087,SouthEast,21.47,0,0
16485,2023/Nov/18 20:00,77.0,5,8.0,46.4,1017.0,10.041775040417878,S_E,25.49,0,0
16486,2023/Nov/18 21:00,91.0,5,8.0,46.4,1018.0,11.416160976175682,SE,27.28,0,1
16487,2023/Nov/18 22:00,91.0,4,6.0,42.8,1018.0,12.697979999958298,SE,29.07,0,2
16488,2023/Nov/18 23:00,99.0,5,6.0,42.8,1019.0,14.654410005831592,SE,32.2,0,3
16489,2023/Nov/19 00:00,90.0,3,5.0,41.0,1019.0,15.869968895200632,NE,4.02,0,4
16490,2023/Nov/19 01:00,82.0,2,4.0,39.2,1019.0,15.934621639451212,S_E,4.02,0,0
16491,2023/Nov/19 02:00,72.0,2,4.0,39.2,1020.0,13.593195692446354,S-E,5.81,0,0
16492,2023/Nov/19 03:00,71.0,1,2.0,35.6,1020.0,12.370370421563688,SouthEast,6.7,0,0
16493,2023/Nov/19 04:00,34.0,-1,5.0,41.0,1021.0,3.09131947540082,nw,7.15,0,0
16494,2023/Nov/19 05:00,13.0,-6,4.0,39.2,1021.0,1.132207650021009,N-W,15.2,0,0
16495,2023/Nov/19 06:00,7.0,-7,3.0,37.4,1021.0,1.4698521048259956,NorthWest,23.25,0,0
16496,2023/Nov/19 07:00,3.0,-9,3.0,37.4,1022.0,0.81487807615235,NW,34.43,0,0
16497,2023/Nov/19 08:00,9.0,-10,4.0,39.2,1024.0,2.5044113050559016,NorthWest,46.5,0,0
16498,2023/Nov/19 09:00,13.0,-11,5.0,41.0,1024.0,3.390972216508575,nw,55.44,0,0
16499,2023/Nov/19 10:00,15.0,-11,6.0,42.8,1024.0,3.322580125130937,N_W,66.62,0,0
16500,2023/Nov/19 11:00,9.0,-11,7.0,44.6,1024.0,3.4002692091151623,N_W,77.8,0,0
16501,2023/Nov/19 12:00,16.0,-12,7.0,44.6,1024.0,0.590817572573852,nw,88.98,0,0
16502,2023/Nov/19 13:00,13.0,-12,8.0,46.4,1023.0,3.815657408184396,nw,97.03,0,0
16503,2023/Nov/19 14:00,15.0,-12,7.0,44.6,1023.0,0.8587090997596074,NW,105.08,0,0
16504,2023/Nov/19 15:00,10.0,-12,7.0,44.6,1023.0,0.3818719052857708,nw,112.23,0,0
16505,2023/Nov/19 16:00,6.0,-11,6.0,42.8,1024.0,1.9642322683727635,nw,119.38,0,0
16506,2023/Nov/19 17:00,7.0,-11,6.0,42.8,1025.0,3.4817471243979616,NW,125.19,0,0
16507,2023/Nov/19 18:00,8.0,-12,4.0,39.2,1026.0,2.17602697275202,N_W,129.21,0,0
16508,2023/Nov/19 19:00,10.0,-11,4.0,39.2,1026.0,1.5416080475450884,N-W,132.34,0,0
16509,2023/Nov/19 20:00,18.0,-12,3.0,37.4,1027.0,3.320307652203014,NorthWest,136.36,0,0
16510,2023/Nov/19 21:00,12.0,-11,0.0,32.0,1027.0,2.07285383613456,NW,139.49,0,0
16511,2023/Nov/19 22:00,22.0,-11,0.0,32.0,1028.0,1.0480982077292116,N-W,144.41,0,0
16512,2023/Nov/19 23:00,9.0,-11,0.0,32.0,1029.0,1.1352402898898306,N-W,150.22,0,0
16513,2023/Nov/20 00:00,9.0,-14,0.0,32.0,1029.0,1.1923482410530903,NorthWest,155.14,0,0
16514,2023/Nov/20 01:00,10.0,-11,-2.0,28.4,1029.0,1.6597136715386076,NorthWest,160.06,0,0
16515,2023/Nov/20 02:00,12.0,-11,-3.0,26.6,1029.0,1.822664756735468,N-W,163.19,0,0
16516,2023/Nov/20 03:00,16.0,-11,-2.0,28.4,1029.0,3.7522032272998262,NorthEast,3.13,0,0
16517,2023/Nov/20 04:00,17.0,-11,-2.0,28.4,1029.0,2.11904656767132,NE,7.15,0,0
16518,2023/Nov/20 05:00,25.0,-12,-3.0,26.6,1029.0,4.875958363809712,N_W,1.79,0,0
16519,2023/Nov/20 06:00,20.0,-10,-3.0,26.6,1030.0,2.7108264653471044,nw,3.58,0,0
16520,2023/Nov/20 07:00,29.0,-10,-5.0,23.0,1030.0,7.996717924072932,N-W,5.37,0,0
16521,2023/Nov/20 08:00,19.0,-10,-2.0,28.4,1031.0,3.0114274534528933,NorthWest,8.5,0,0
16522,2023/Nov/20 09:00,21.0,-11,1.0,33.8,1032.0,7.831445223051354,NorthWest,10.29,0,0
16523,2023/Nov/20 10:00,30.0,-11,3.0,37.4,1032.0,5.204023182181729,N-W,12.08,0,0
16524,2023/Nov/20 11:00,42.0,-12,4.0,39.2,1032.0,5.8726456588235685,NW,13.87,0,0
16525,2023/Nov/20 12:00,58.0,-11,5.0,41.0,1030.0,6.901104047480651,Calm_wind,0.89,0,0
16526,2023/Nov/20 13:00,53.0,-10,7.0,44.6,1029.0,5.064222851884612,se,1.79,0,0
16527,2023/Nov/20 14:00,55.0,-10,6.0,42.8,1029.0,6.267115431207687,SE,4.92,0,0
16528,2023/Nov/20 15:00,55.0,-9,6.0,42.8,1029.0,6.49078738167202,se,8.05,0,0
16529,2023/Nov/20 16:00,47.0,-9,5.0,41.0,1029.0,7.839640040824353,S_E,11.18,0,0
16530,2023/Nov/20 17:00,48.0,-9,4.0,39.2,1029.0,6.147669257879624,SE,12.97,0,0
16531,2023/Nov/20 18:00,45.0,-5,2.0,35.6,1030.0,7.123854105108995,cv,0.89,0,0
16532,2023/Nov/20 19:00,52.0,-4,0.0,32.0,1030.0,10.363956724753372,se,0.89,0,0
16533,2023/Nov/20 20:00,77.0,-7,0.0,32.0,1030.0,11.374383296730292,N_E,0.89,0,0
16534,2023/Nov/20 21:00,113.0,-6,-2.0,28.4,1030.0,21.108313396933607,N-E,1.78,0,0
16535,2023/Nov/20 22:00,172.0,-6,-2.0,28.4,1031.0,23.448378039321604,N_E,2.67,0,0
16536,2023/Nov/20 23:00,249.0,-4,-2.0,28.4,1031.0,37.048832903250144,calm,0.89,0,0
16537,2023/Nov/21 00:00,226.0,-5,0.0,32.0,1031.0,32.82137415277804,CV,1.34,0,0
16538,2023/Nov/21 01:00,191.0,-5,-3.0,26.6,1031.0,30.523013212114016,CV,1.79,0,0
16539,2023/Nov/21 02:00,154.0,-5,-3.0,26.6,1031.0,18.62041673926776,N_W,1.79,0,0
16540,2023/Nov/21 03:00,123.0,-5,-3.0,26.6,1031.0,15.563769421644375,N_W,3.58,0,0
16541,2023/Nov/21 04:00,106.0,-6,-4.0,24.8,1031.0,15.685306355098072,N_W,6.71,0,0
16542,2023/Nov/21 05:00,102.0,-6,-4.0,24.8,1031.0,18.402755442018982,NW,8.5,0,0
16543,2023/Nov/21 06:00,80.0,-5,-4.0,24.8,1031.0,12.451683668074615,NW,10.29,0,0
16544,2023/Nov/21 07:00,71.0,-7,-5.0,23.0,1031.0,7.946905091471533,N_W,13.42,0,0
16545,2023/Nov/21 08:00,91.0,-4,-1.0,30.2,1031.0,11.25566681461954,CV,0.89,0,0
16546,2023/Nov/21 09:00,81.0,-3,1.0,33.8,1032.0,15.495979405689903,nw,3.13,0,0
16547,2023/Nov/21 10:00,73.0,-4,3.0,37.4,1032.0,9.707730402407517,N_W,6.26,0,0
16548,2023/Nov/21 11:00,89.0,-6,5.0,41.0,1030.0,11.464073255100471,cv,0.89,0,0
16549,2023/Nov/21 12:00,99.0,-6,8.0,46.4,1029.0,17.80474512126172,CV,1.78,0,0
16550,2023/Nov/21 13:00,99.0,-6,7.0,44.6,1028.0,16.87219401117398,cv,2.67,0,0
16551,2023/Nov/21 14:00,115.0,-4,7.0,44.6,1027.0,19.79811928653359,se,1.79,0,0
16552,2023/Nov/21 15:00,132.0,-4,8.0,46.4,1026.0,17.899916239468368,se,4.92,0,0
16553,2023/Nov/21 16:00,135.0,-4,7.0,44.6,1026.0,17.19978871797128,SouthEast,6.71,0,0
16554,2023/Nov/21 17:00,165.0,-2,5.0,41.0,1026.0,25.01633297872541,se,8.5,0,0
16555,2023/Nov/21 18:00,163.0,-2,3.0,37.4,1027.0,25.12025226614733,Calm_wind,0.89,0,0
16556,2023/Nov/21 19:00,172.0,-2,1.0,33.8,1027.0,26.529203607409663,CV,1.78,0,0
